repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,pagination-helper,pagination-helper,"Configure with pagination helper operations. Auto-activating skill for API Development.
Triggers on: pagination helper, pagination helper
Part of the API Development skill category. Use when working w",1.0.0,skills/15-api-development/pagination-helper/SKILL.md,STANDALONE,15-api-development,Yes,1637,,
CCPI,request-body-validator,request-body-validator,"Validate request body validator operations. Auto-activating skill for API Development.
Triggers on: request body validator, request body validator
Part of the API Development skill category. Use when ",1.0.0,skills/15-api-development/request-body-validator/SKILL.md,STANDALONE,15-api-development,Yes,1667,,
CCPI,response-schema-generator,response-schema-generator,"Generate response schema generator operations. Auto-activating skill for API Development.
Triggers on: response schema generator, response schema generator
Part of the API Development skill category. ",1.0.0,skills/15-api-development/response-schema-generator/SKILL.md,STANDALONE,15-api-development,Yes,1685,,
CCPI,rest-endpoint-designer,rest-endpoint-designer,"Build rest endpoint designer operations. Auto-activating skill for API Development.
Triggers on: rest endpoint designer, rest endpoint designer
Part of the API Development skill category. Use when wor",1.0.0,skills/15-api-development/rest-endpoint-designer/SKILL.md,STANDALONE,15-api-development,Yes,1667,,
CCPI,sorting-parameter-handler,sorting-parameter-handler,"Manage sorting parameter handler operations. Auto-activating skill for API Development.
Triggers on: sorting parameter handler, sorting parameter handler
Part of the API Development skill category. Us",1.0.0,skills/15-api-development/sorting-parameter-handler/SKILL.md,STANDALONE,15-api-development,Yes,1685,,
CCPI,status-code-recommender,status-code-recommender,"Manage status code recommender operations. Auto-activating skill for API Development.
Triggers on: status code recommender, status code recommender
Part of the API Development skill category. Use when",1.0.0,skills/15-api-development/status-code-recommender/SKILL.md,STANDALONE,15-api-development,Yes,1673,,
CCPI,swagger-doc-creator,swagger-doc-creator,"Create swagger doc creator operations. Auto-activating skill for API Development.
Triggers on: swagger doc creator, swagger doc creator
Part of the API Development skill category. Use when working wit",1.0.0,skills/15-api-development/swagger-doc-creator/SKILL.md,STANDALONE,15-api-development,Yes,1649,,
CCPI,versioning-strategy-helper,versioning-strategy-helper,"Configure with versioning strategy helper operations. Auto-activating skill for API Development.
Triggers on: versioning strategy helper, versioning strategy helper
Part of the API Development skill c",1.0.0,skills/15-api-development/versioning-strategy-helper/SKILL.md,STANDALONE,15-api-development,Yes,1691,,
CCPI,api-client-generator,api-client-generator,"Generate api client generator operations. Auto-activating skill for API Integration.
Triggers on: api client generator, api client generator
Part of the API Integration skill category. Use when workin",1.0.0,skills/16-api-integration/api-client-generator/SKILL.md,STANDALONE,16-api-integration,Yes,1670,,
CCPI,api-health-checker,api-health-checker,"Check api health checker operations. Auto-activating skill for API Integration.
Triggers on: api health checker, api health checker
Part of the API Integration skill category. Use when working with AP",1.0.0,skills/16-api-integration/api-health-checker/SKILL.md,STANDALONE,16-api-integration,Yes,1658,,
CCPI,api-response-cacher,api-response-cacher,"Configure api response cacher operations. Auto-activating skill for API Integration.
Triggers on: api response cacher, api response cacher
Part of the API Integration skill category. Use when working ",1.0.0,skills/16-api-integration/api-response-cacher/SKILL.md,STANDALONE,16-api-integration,Yes,1664,,
CCPI,async-api-caller,async-api-caller,"Configure async api caller operations. Auto-activating skill for API Integration.
Triggers on: async api caller, async api caller
Part of the API Integration skill category. Use when working with APIs",1.0.0,skills/16-api-integration/async-api-caller/SKILL.md,STANDALONE,16-api-integration,Yes,1646,,
CCPI,batch-request-handler,batch-request-handler,"Manage batch request handler operations. Auto-activating skill for API Integration.
Triggers on: batch request handler, batch request handler
Part of the API Integration skill category. Use when worki",1.0.0,skills/16-api-integration/batch-request-handler/SKILL.md,STANDALONE,16-api-integration,Yes,1676,,
CCPI,circuit-breaker-setup,circuit-breaker-setup,"Configure circuit breaker setup operations. Auto-activating skill for API Integration.
Triggers on: circuit breaker setup, circuit breaker setup
Part of the API Integration skill category. Use when wo",1.0.0,skills/16-api-integration/circuit-breaker-setup/SKILL.md,STANDALONE,16-api-integration,Yes,1676,,
CCPI,connection-pooling-config,connection-pooling-config,"Configure connection pooling config operations. Auto-activating skill for API Integration.
Triggers on: connection pooling config, connection pooling config
Part of the API Integration skill category.",1.0.0,skills/16-api-integration/connection-pooling-config/SKILL.md,STANDALONE,16-api-integration,Yes,1700,,
CCPI,error-mapping-helper,error-mapping-helper,"Configure with error mapping helper operations. Auto-activating skill for API Integration.
Triggers on: error mapping helper, error mapping helper
Part of the API Integration skill category. Use when ",1.0.0,skills/16-api-integration/error-mapping-helper/SKILL.md,STANDALONE,16-api-integration,Yes,1670,,
CCPI,http-client-config,http-client-config,"Configure http client config operations. Auto-activating skill for API Integration.
Triggers on: http client config, http client config
Part of the API Integration skill category. Use when configuring",1.0.0,skills/16-api-integration/http-client-config/SKILL.md,STANDALONE,16-api-integration,Yes,1658,,
CCPI,integration-test-generator,integration-test-generator,"Generate integration test generator operations. Auto-activating skill for API Integration.
Triggers on: integration test generator, integration test generator
Part of the API Integration skill categor",1.0.0,skills/16-api-integration/integration-test-generator/SKILL.md,STANDALONE,16-api-integration,Yes,1706,,
CCPI,long-polling-handler,long-polling-handler,"Manage long polling handler operations. Auto-activating skill for API Integration.
Triggers on: long polling handler, long polling handler
Part of the API Integration skill category. Use when working ",1.0.0,skills/16-api-integration/long-polling-handler/SKILL.md,STANDALONE,16-api-integration,Yes,1670,,
CCPI,oauth-callback-handler,oauth-callback-handler,"Manage oauth callback handler operations. Auto-activating skill for API Integration.
Triggers on: oauth callback handler, oauth callback handler
Part of the API Integration skill category. Use when wo",1.0.0,skills/16-api-integration/oauth-callback-handler/SKILL.md,STANDALONE,16-api-integration,Yes,1682,,
CCPI,oauth-client-setup,oauth-client-setup,"Configure oauth client setup operations. Auto-activating skill for API Integration.
Triggers on: oauth client setup, oauth client setup
Part of the API Integration skill category. Use when working wit",1.0.0,skills/16-api-integration/oauth-client-setup/SKILL.md,STANDALONE,16-api-integration,Yes,1658,,
CCPI,polling-mechanism-setup,polling-mechanism-setup,"Configure polling mechanism setup operations. Auto-activating skill for API Integration.
Triggers on: polling mechanism setup, polling mechanism setup
Part of the API Integration skill category. Use w",1.0.0,skills/16-api-integration/polling-mechanism-setup/SKILL.md,STANDALONE,16-api-integration,Yes,1688,,
CCPI,request-interceptor-creator,request-interceptor-creator,"Create request interceptor creator operations. Auto-activating skill for API Integration.
Triggers on: request interceptor creator, request interceptor creator
Part of the API Integration skill catego",1.0.0,skills/16-api-integration/request-interceptor-creator/SKILL.md,STANDALONE,16-api-integration,Yes,1712,,
CCPI,response-transformer,response-transformer,"Transform response transformer operations. Auto-activating skill for API Integration.
Triggers on: response transformer, response transformer
Part of the API Integration skill category. Use when worki",1.0.0,skills/16-api-integration/response-transformer/SKILL.md,STANDALONE,16-api-integration,Yes,1670,,
CCPI,retry-logic-helper,retry-logic-helper,"Assist with retry logic helper operations. Auto-activating skill for API Integration.
Triggers on: retry logic helper, retry logic helper
Part of the API Integration skill category. Use when working w",1.0.0,skills/16-api-integration/retry-logic-helper/SKILL.md,STANDALONE,16-api-integration,Yes,1658,,
CCPI,sdk-wrapper-creator,sdk-wrapper-creator,"Create sdk wrapper creator operations. Auto-activating skill for API Integration.
Triggers on: sdk wrapper creator, sdk wrapper creator
Part of the API Integration skill category. Use when working wit",1.0.0,skills/16-api-integration/sdk-wrapper-creator/SKILL.md,STANDALONE,16-api-integration,Yes,1664,,
CCPI,server-sent-events-setup,server-sent-events-setup,"Configure server sent events setup operations. Auto-activating skill for API Integration.
Triggers on: server sent events setup, server sent events setup
Part of the API Integration skill category. Us",1.0.0,skills/16-api-integration/server-sent-events-setup/SKILL.md,STANDALONE,16-api-integration,Yes,1694,,
CCPI,timeout-handler,timeout-handler,"Manage timeout handler operations. Auto-activating skill for API Integration.
Triggers on: timeout handler, timeout handler
Part of the API Integration skill category. Use when working with timeout ha",1.0.0,skills/16-api-integration/timeout-handler/SKILL.md,STANDALONE,16-api-integration,Yes,1640,,
CCPI,webhook-receiver-generator,webhook-receiver-generator,"Generate webhook receiver generator operations. Auto-activating skill for API Integration.
Triggers on: webhook receiver generator, webhook receiver generator
Part of the API Integration skill categor",1.0.0,skills/16-api-integration/webhook-receiver-generator/SKILL.md,STANDALONE,16-api-integration,Yes,1706,,
CCPI,webhook-retry-handler,webhook-retry-handler,"Manage webhook retry handler operations. Auto-activating skill for API Integration.
Triggers on: webhook retry handler, webhook retry handler
Part of the API Integration skill category. Use when worki",1.0.0,skills/16-api-integration/webhook-retry-handler/SKILL.md,STANDALONE,16-api-integration,Yes,1676,,
CCPI,webhook-sender-creator,webhook-sender-creator,"Create webhook sender creator operations. Auto-activating skill for API Integration.
Triggers on: webhook sender creator, webhook sender creator
Part of the API Integration skill category. Use when wo",1.0.0,skills/16-api-integration/webhook-sender-creator/SKILL.md,STANDALONE,16-api-integration,Yes,1682,,
CCPI,webhook-signature-validator,webhook-signature-validator,"Validate webhook signature validator operations. Auto-activating skill for API Integration.
Triggers on: webhook signature validator, webhook signature validator
Part of the API Integration skill cate",1.0.0,skills/16-api-integration/webhook-signature-validator/SKILL.md,STANDALONE,16-api-integration,Yes,1712,,
CCPI,websocket-client-creator,websocket-client-creator,"Create websocket client creator operations. Auto-activating skill for API Integration.
Triggers on: websocket client creator, websocket client creator
Part of the API Integration skill category. Use w",1.0.0,skills/16-api-integration/websocket-client-creator/SKILL.md,STANDALONE,16-api-integration,Yes,1694,,
CCPI,adr-generator,adr-generator,"Generate adr generator operations. Auto-activating skill for Technical Documentation.
Triggers on: adr generator, adr generator
Part of the Technical Documentation skill category. Use when working wit",1.0.0,skills/17-technical-docs/adr-generator/SKILL.md,STANDALONE,17-technical-docs,Yes,1676,,
CCPI,api-reference-creator,api-reference-creator,"Create api reference creator operations. Auto-activating skill for Technical Documentation.
Triggers on: api reference creator, api reference creator
Part of the Technical Documentation skill category",1.0.0,skills/17-technical-docs/api-reference-creator/SKILL.md,STANDALONE,17-technical-docs,Yes,1724,,
CCPI,architecture-doc-creator,architecture-doc-creator,"Create architecture doc creator operations. Auto-activating skill for Technical Documentation.
Triggers on: architecture doc creator, architecture doc creator
Part of the Technical Documentation skill",1.0.0,skills/17-technical-docs/architecture-doc-creator/SKILL.md,STANDALONE,17-technical-docs,Yes,1742,,
CCPI,changelog-generator,changelog-generator,"Generate changelog generator operations. Auto-activating skill for Technical Documentation.
Triggers on: changelog generator, changelog generator
Part of the Technical Documentation skill category. Us",1.0.0,skills/17-technical-docs/changelog-generator/SKILL.md,STANDALONE,17-technical-docs,Yes,1712,,
