id,plugin_path,field_name,raw_value
2016,plugins/security/access-control-auditor/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2017,plugins/security/access-control-auditor/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2018,plugins/security/access-control-auditor/.claude-plugin/plugin.json,license,MIT
2019,plugins/security/access-control-auditor/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2020,plugins/security/authentication-validator/.claude-plugin/plugin.json,name,authentication-validator
2021,plugins/security/authentication-validator/.claude-plugin/plugin.json,version,1.0.0
2022,plugins/security/authentication-validator/.claude-plugin/plugin.json,description,Validate authentication implementations
2023,plugins/security/authentication-validator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2024,plugins/security/authentication-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2025,plugins/security/authentication-validator/.claude-plugin/plugin.json,license,MIT
2026,plugins/security/authentication-validator/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2027,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,name,compliance-report-generator
2028,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,version,1.0.0
2029,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,description,Generate compliance reports
2030,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2031,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2032,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,license,MIT
2033,plugins/security/compliance-report-generator/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2034,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,name,cors-policy-validator
2035,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,version,1.0.0
2036,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,description,Validate CORS policies
2037,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2038,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2039,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,license,MIT
2040,plugins/security/cors-policy-validator/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2041,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,name,csrf-protection-validator
2042,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,version,1.0.0
2043,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,description,Validate CSRF protection
2044,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2045,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2046,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,license,MIT
2047,plugins/security/csrf-protection-validator/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2048,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,name,data-privacy-scanner
2049,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,version,1.0.0
2050,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,description,Scan for data privacy issues
2051,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2052,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2053,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,license,MIT
2054,plugins/security/data-privacy-scanner/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2055,plugins/security/dependency-checker/.claude-plugin/plugin.json,name,dependency-checker
2056,plugins/security/dependency-checker/.claude-plugin/plugin.json,version,1.0.0
2057,plugins/security/dependency-checker/.claude-plugin/plugin.json,description,"Check dependencies for known vulnerabilities, outdated packages, and license compliance"
2058,plugins/security/dependency-checker/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2059,plugins/security/dependency-checker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2060,plugins/security/dependency-checker/.claude-plugin/plugin.json,license,MIT
2061,plugins/security/dependency-checker/.claude-plugin/plugin.json,keywords,"[""security"", ""dependencies"", ""npm"", ""pip"", ""composer"", ""vulnerabilities"", ""agent-skills""]"
2062,plugins/security/encryption-tool/.claude-plugin/plugin.json,name,encryption-tool
2063,plugins/security/encryption-tool/.claude-plugin/plugin.json,version,1.0.0
2064,plugins/security/encryption-tool/.claude-plugin/plugin.json,description,Encrypt and decrypt data with various algorithms
2065,plugins/security/encryption-tool/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2066,plugins/security/encryption-tool/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2067,plugins/security/encryption-tool/.claude-plugin/plugin.json,license,MIT
2068,plugins/security/encryption-tool/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2069,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,name,gdpr-compliance-scanner
2070,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,version,1.0.0
2071,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,description,Scan for GDPR compliance issues
2072,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2073,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2074,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,license,MIT
2075,plugins/security/gdpr-compliance-scanner/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2076,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,name,hipaa-compliance-checker
2077,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,version,1.0.0
2078,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,description,Check HIPAA compliance
2079,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2080,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2081,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,license,MIT
2082,plugins/security/hipaa-compliance-checker/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2083,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,name,input-validation-scanner
2084,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,version,1.0.0
2085,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,description,Scan input validation practices
2086,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2087,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2088,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,license,MIT
2089,plugins/security/input-validation-scanner/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2090,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,name,owasp-compliance-checker
2091,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,version,1.0.0
2092,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,description,Check OWASP Top 10 compliance
2093,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2094,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2095,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,license,MIT
2096,plugins/security/owasp-compliance-checker/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2097,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,name,pci-dss-validator
2098,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,version,1.0.0
2099,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,description,Validate PCI DSS compliance
2100,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2101,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2102,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,license,MIT
2103,plugins/security/pci-dss-validator/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2104,plugins/security/penetration-tester/.claude-plugin/plugin.json,name,penetration-tester
2105,plugins/security/penetration-tester/.claude-plugin/plugin.json,version,2.0.0
2106,plugins/security/penetration-tester/.claude-plugin/plugin.json,description,"Security testing toolkit with HTTP header analysis, dependency auditing, and static code scanning"
2107,plugins/security/penetration-tester/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2108,plugins/security/penetration-tester/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2109,plugins/security/penetration-tester/.claude-plugin/plugin.json,license,MIT
2110,plugins/security/penetration-tester/.claude-plugin/plugin.json,keywords,"[""security"", ""penetration-testing"", ""pentesting"", ""owasp"", ""exploitation"", ""agent-skills""]"
2111,plugins/security/secret-scanner/.claude-plugin/plugin.json,name,secret-scanner
2112,plugins/security/secret-scanner/.claude-plugin/plugin.json,version,1.0.0
2113,plugins/security/secret-scanner/.claude-plugin/plugin.json,description,"Scan codebase for exposed secrets, API keys, passwords, and sensitive credentials"
2114,plugins/security/secret-scanner/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2115,plugins/security/secret-scanner/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2116,plugins/security/secret-scanner/.claude-plugin/plugin.json,license,MIT
2117,plugins/security/secret-scanner/.claude-plugin/plugin.json,keywords,"[""security"", ""secrets"", ""api-keys"", ""credentials"", ""passwords"", ""agent-skills""]"
2118,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,name,security-audit-reporter
2119,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,version,1.0.0
2120,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,description,Generate comprehensive security audit reports
2121,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2122,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2123,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,license,MIT
2124,plugins/security/security-audit-reporter/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2125,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,name,security-headers-analyzer
2126,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,version,1.0.0
2127,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,description,Analyze HTTP security headers
2128,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2129,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2130,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,license,MIT
2131,plugins/security/security-headers-analyzer/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2132,plugins/security/security-incident-responder/.claude-plugin/plugin.json,name,security-incident-responder
2133,plugins/security/security-incident-responder/.claude-plugin/plugin.json,version,1.0.0
2134,plugins/security/security-incident-responder/.claude-plugin/plugin.json,description,Assist with security incident response
2135,plugins/security/security-incident-responder/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2136,plugins/security/security-incident-responder/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2137,plugins/security/security-incident-responder/.claude-plugin/plugin.json,license,MIT
2138,plugins/security/security-incident-responder/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2139,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,name,security-misconfiguration-finder
2140,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,version,1.0.0
2141,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,description,Find security misconfigurations
2142,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2143,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2144,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,license,MIT
2145,plugins/security/security-misconfiguration-finder/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2146,plugins/security/session-security-checker/.claude-plugin/plugin.json,name,session-security-checker
2147,plugins/security/session-security-checker/.claude-plugin/plugin.json,version,1.0.0
2148,plugins/security/session-security-checker/.claude-plugin/plugin.json,description,Check session security implementation
2149,plugins/security/session-security-checker/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2150,plugins/security/session-security-checker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2151,plugins/security/session-security-checker/.claude-plugin/plugin.json,license,MIT
2152,plugins/security/session-security-checker/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2153,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,name,soc2-audit-helper
2154,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,version,1.0.0
2155,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,description,Assist with SOC2 audit preparation
2156,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""[email protected]""}"
2157,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
2158,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,license,MIT
2159,plugins/security/soc2-audit-helper/.claude-plugin/plugin.json,keywords,"[""security"", ""compliance"", ""auditing"", ""agent-skills""]"
2160,plugins/security/sql-injection-detector/.claude-plugin/plugin.json,name,sql-injection-detector
2161,plugins/security/sql-injection-detector/.claude-plugin/plugin.json,version,1.0.0
2162,plugins/security/sql-injection-detector/.claude-plugin/plugin.json,description,Detect SQL injection vulnerabilities
