id,skill_path,field_name,raw_value
9342,plugins/saas-packs/vercel-pack/skills/vercel-policy-guardrails/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9343,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,name,vercel-prod-checklist
9344,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,description,"Execute Vercel production deployment checklist and rollback procedures.
Use when deploying Vercel integrations to production, preparing for launch,
or implementing go-live procedures.
Trigger with phrases like ""vercel production"", ""deploy vercel"",
""vercel go-live"", ""vercel launch checklist"".
"
9345,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,allowed-tools,"Read, Bash(kubectl:*), Bash(curl:*), Grep"
9346,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,version,1.0.0
9347,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,license,MIT
9348,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9349,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9350,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,name,vercel-rate-limits
9351,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,description,"Implement Vercel rate limiting, backoff, and idempotency patterns.
Use when handling rate limit errors, implementing retry logic,
or optimizing API request throughput for Vercel.
Trigger with phrases like ""vercel rate limit"", ""vercel throttling"",
""vercel 429"", ""vercel retry"", ""vercel backoff"".
"
9352,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,allowed-tools,"Read, Write, Edit"
9353,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,version,1.0.0
9354,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,license,MIT
9355,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9356,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9357,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,name,vercel-reference-architecture
9358,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,description,"Implement Vercel reference architecture with best-practice project layout.
Use when designing new Vercel integrations, reviewing project structure,
or establishing architecture standards for Vercel applications.
Trigger with phrases like ""vercel architecture"", ""vercel best practices"",
""vercel project structure"", ""how to organize vercel"", ""vercel layout"".
"
9359,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,allowed-tools,"Read, Grep"
9360,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,version,1.0.0
9361,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,license,MIT
9362,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9363,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9364,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,name,vercel-reliability-patterns
9365,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,description,"Implement Vercel reliability patterns including circuit breakers, idempotency, and graceful degradation.
Use when building fault-tolerant Vercel integrations, implementing retry strategies,
or adding resilience to production Vercel services.
Trigger with phrases like ""vercel reliability"", ""vercel circuit breaker"",
""vercel idempotent"", ""vercel resilience"", ""vercel fallback"", ""vercel bulkhead"".
"
9366,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,allowed-tools,"Read, Write, Edit"
9367,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,version,1.0.0
9368,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,license,MIT
9369,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9370,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9371,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,name,vercel-sdk-patterns
9372,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,description,"Execute apply production-ready Vercel SDK patterns for TypeScript and Python.
Use when implementing Vercel integrations, refactoring SDK usage,
or establishing team coding standards for Vercel.
Trigger with phrases like ""vercel SDK patterns"", ""vercel best practices"",
""vercel code patterns"", ""idiomatic vercel"".
"
9373,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,allowed-tools,"Read, Write, Edit"
9374,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,version,1.0.0
9375,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,license,MIT
9376,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9377,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9378,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,name,vercel-security-basics
9379,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,description,"Execute apply Vercel security best practices for secrets and access control.
Use when securing API keys, implementing least privilege access,
or auditing Vercel security configuration.
Trigger with phrases like ""vercel security"", ""vercel secrets"",
""secure vercel"", ""vercel API key security"".
"
9380,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,allowed-tools,"Read, Write, Grep"
9381,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,version,1.0.0
9382,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,license,MIT
9383,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9384,plugins/saas-packs/vercel-pack/skills/vercel-security-basics/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9385,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,name,vercel-upgrade-migration
9386,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,description,"Execute analyze, plan, and execute Vercel SDK upgrades with breaking change detection.
Use when upgrading Vercel SDK versions, detecting deprecations,
or migrating to new API versions.
Trigger with phrases like ""upgrade vercel"", ""vercel migration"",
""vercel breaking changes"", ""update vercel SDK"", ""analyze vercel version"".
"
9387,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Bash(git:*)"
9388,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,version,1.0.0
9389,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,license,MIT
9390,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9391,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9392,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,name,vercel-webhooks-events
9393,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,description,"Implement Vercel webhook signature validation and event handling.
Use when setting up webhook endpoints, implementing signature verification,
or handling Vercel event notifications securely.
Trigger with phrases like ""vercel webhook"", ""vercel events"",
""vercel webhook signature"", ""handle vercel events"", ""vercel notifications"".
"
9394,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*)"
9395,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,version,1.0.0
9396,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,license,MIT
9397,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9398,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9399,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,name,windsurf-advanced-troubleshooting
9400,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,description,"Apply Windsurf advanced debugging techniques for hard-to-diagnose issues.
Use when standard troubleshooting fails, investigating complex race conditions,
or preparing evidence bundles for Windsurf support escalation.
Trigger with phrases like ""windsurf hard bug"", ""windsurf mystery error"",
""windsurf impossible to debug"", ""difficult windsurf issue"", ""windsurf deep debug"".
"
9401,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,allowed-tools,"Read, Grep, Bash(kubectl:*), Bash(curl:*), Bash(tcpdump:*)"
9402,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,version,1.0.0
9403,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,license,MIT
9404,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9405,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9406,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,name,windsurf-architecture-variants
9407,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,description,"Choose and implement Windsurf validated architecture blueprints for different scales.
Use when designing new Windsurf integrations, choosing between monolith/service/microservice
architectures, or planning migration paths for Windsurf applications.
Trigger with phrases like ""windsurf architecture"", ""windsurf blueprint"",
""how to structure windsurf"", ""windsurf project layout"", ""windsurf microservice"".
"
9408,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,allowed-tools,"Read, Grep"
9409,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,version,1.0.0
9410,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,license,MIT
9411,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9412,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9413,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,name,windsurf-ci-integration
9414,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,description,"Configure Windsurf CI/CD integration with GitHub Actions and testing.
Use when setting up automated testing, configuring CI pipelines,
or integrating Windsurf tests into your build process.
Trigger with phrases like ""windsurf CI"", ""windsurf GitHub Actions"",
""windsurf automated tests"", ""CI windsurf"".
"
9415,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(gh:*)"
9416,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,version,1.0.0
9417,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,license,MIT
9418,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9419,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9420,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,name,windsurf-common-errors
9421,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,description,"Diagnose and fix Windsurf common errors and exceptions.
Use when encountering Windsurf errors, debugging failed requests,
or troubleshooting integration issues.
Trigger with phrases like ""windsurf error"", ""fix windsurf"",
""windsurf not working"", ""debug windsurf"".
"
9422,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,allowed-tools,"Read, Grep, Bash(curl:*)"
9423,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,version,1.0.0
9424,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,license,MIT
9425,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9426,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9427,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,name,windsurf-core-workflow-a
9428,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,description,"Execute Windsurf primary workflow: Core Workflow A.
Use when implementing primary use case,
building main features, or core integration tasks.
Trigger with phrases like ""windsurf main workflow"",
""primary task with windsurf"".
"
9429,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Grep"
9430,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,version,1.0.0
9431,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,license,MIT
9432,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9433,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9434,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,name,windsurf-core-workflow-b
9435,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,description,"Execute Windsurf secondary workflow: Core Workflow B.
Use when implementing secondary use case,
or complementing primary workflow.
Trigger with phrases like ""windsurf secondary workflow"",
""secondary task with windsurf"".
"
9436,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Grep"
9437,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,version,1.0.0
9438,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,license,MIT
9439,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
9440,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b/SKILL.md,compatible-with,"claude-code, codex, openclaw"
9441,plugins/saas-packs/windsurf-pack/skills/windsurf-cost-tuning/SKILL.md,name,windsurf-cost-tuning
9442,plugins/saas-packs/windsurf-pack/skills/windsurf-cost-tuning/SKILL.md,description,"Optimize Windsurf costs through tier selection, sampling, and usage monitoring.
Use when analyzing Windsurf billing, reducing API costs,
or implementing usage monitoring and budget alerts.
Trigger with phrases like ""windsurf cost"", ""windsurf billing"",
""reduce windsurf costs"", ""windsurf pricing"", ""windsurf expensive"", ""windsurf budget"".
"
9443,plugins/saas-packs/windsurf-pack/skills/windsurf-cost-tuning/SKILL.md,allowed-tools,"Read, Grep"
