id,path,doc_type,apparent_subject,subject_type,line_count,word_count
8869,plugins/saas-packs/skill-databases/brightdata/brightdata-primary-workflow.md,other,skill-databases,plugin,20,76
8870,plugins/saas-packs/skill-databases/brightdata/brightdata-prod-checklist.md,other,skill-databases,plugin,20,78
8871,plugins/saas-packs/skill-databases/brightdata/brightdata-rate-limits.md,other,skill-databases,plugin,20,80
8872,plugins/saas-packs/skill-databases/brightdata/brightdata-reference-architecture.md,other,skill-databases,plugin,20,76
8873,plugins/saas-packs/skill-databases/brightdata/brightdata-sdk-patterns.md,other,skill-databases,plugin,20,78
8874,plugins/saas-packs/skill-databases/brightdata/brightdata-security-basics.md,SECURITY,skill-databases,plugin,20,78
8875,plugins/saas-packs/skill-databases/brightdata/brightdata-upgrade-migration.md,other,skill-databases,plugin,20,80
8876,plugins/saas-packs/skill-databases/brightdata/brightdata-webhooks-events.md,other,skill-databases,plugin,20,76
8877,plugins/saas-packs/skill-databases/canva/canva-advanced-troubleshooting.md,other,skill-databases,plugin,20,71
8878,plugins/saas-packs/skill-databases/canva/canva-architecture-variants.md,other,skill-databases,plugin,20,71
8879,plugins/saas-packs/skill-databases/canva/canva-ci-integration.md,other,skill-databases,plugin,20,71
8880,plugins/saas-packs/skill-databases/canva/canva-common-errors.md,other,skill-databases,plugin,20,75
8881,plugins/saas-packs/skill-databases/canva/canva-core-feature.md,other,skill-databases,plugin,20,73
8882,plugins/saas-packs/skill-databases/canva/canva-cost-tuning.md,other,skill-databases,plugin,20,73
8883,plugins/saas-packs/skill-databases/canva/canva-data-handling.md,other,skill-databases,plugin,20,71
8884,plugins/saas-packs/skill-databases/canva/canva-debug-bundle.md,other,skill-databases,plugin,20,75
8885,plugins/saas-packs/skill-databases/canva/canva-deploy-pipeline.md,automation-doc,skill-databases,plugin,20,73
8886,plugins/saas-packs/skill-databases/canva/canva-enterprise-rbac.md,other,skill-databases,plugin,20,73
8887,plugins/saas-packs/skill-databases/canva/canva-hello-world.md,other,skill-databases,plugin,20,75
8888,plugins/saas-packs/skill-databases/canva/canva-incident-runbook.md,other,skill-databases,plugin,20,71
8889,plugins/saas-packs/skill-databases/canva/canva-install-auth.md,other,skill-databases,plugin,20,75
8890,plugins/saas-packs/skill-databases/canva/canva-known-pitfalls.md,other,skill-databases,plugin,20,73
8891,plugins/saas-packs/skill-databases/canva/canva-load-scale.md,other,skill-databases,plugin,20,75
8892,plugins/saas-packs/skill-databases/canva/canva-local-dev-loop.md,other,skill-databases,plugin,20,73
8893,plugins/saas-packs/skill-databases/canva/canva-migration-deep-dive.md,other,skill-databases,plugin,20,71
8894,plugins/saas-packs/skill-databases/canva/canva-multi-env-setup.md,other,skill-databases,plugin,20,71
8895,plugins/saas-packs/skill-databases/canva/canva-observability.md,other,skill-databases,plugin,20,75
8896,plugins/saas-packs/skill-databases/canva/canva-performance-tuning.md,other,skill-databases,plugin,20,71
8897,plugins/saas-packs/skill-databases/canva/canva-policy-guardrails.md,ADR,skill-databases,plugin,20,71
8898,plugins/saas-packs/skill-databases/canva/canva-primary-workflow.md,other,skill-databases,plugin,20,71
8899,plugins/saas-packs/skill-databases/canva/canva-prod-checklist.md,other,skill-databases,plugin,20,73
8900,plugins/saas-packs/skill-databases/canva/canva-rate-limits.md,other,skill-databases,plugin,20,75
8901,plugins/saas-packs/skill-databases/canva/canva-reference-architecture.md,other,skill-databases,plugin,20,71
8902,plugins/saas-packs/skill-databases/canva/canva-reliability-patterns.md,other,skill-databases,plugin,20,71
8903,plugins/saas-packs/skill-databases/canva/canva-sdk-patterns.md,other,skill-databases,plugin,20,73
8904,plugins/saas-packs/skill-databases/canva/canva-security-basics.md,SECURITY,skill-databases,plugin,20,73
8905,plugins/saas-packs/skill-databases/canva/canva-upgrade-migration.md,other,skill-databases,plugin,20,75
8906,plugins/saas-packs/skill-databases/canva/canva-webhooks-events.md,other,skill-databases,plugin,20,71
8907,plugins/saas-packs/skill-databases/castai/castai-ci-integration.md,other,skill-databases,plugin,20,76
8908,plugins/saas-packs/skill-databases/castai/castai-common-errors.md,other,skill-databases,plugin,20,80
8909,plugins/saas-packs/skill-databases/castai/castai-core-feature.md,other,skill-databases,plugin,20,78
8910,plugins/saas-packs/skill-databases/castai/castai-cost-tuning.md,other,skill-databases,plugin,20,78
8911,plugins/saas-packs/skill-databases/castai/castai-debug-bundle.md,other,skill-databases,plugin,20,80
8912,plugins/saas-packs/skill-databases/castai/castai-deploy-pipeline.md,automation-doc,skill-databases,plugin,20,78
8913,plugins/saas-packs/skill-databases/castai/castai-hello-world.md,other,skill-databases,plugin,20,80
8914,plugins/saas-packs/skill-databases/castai/castai-install-auth.md,other,skill-databases,plugin,20,80
8915,plugins/saas-packs/skill-databases/castai/castai-local-dev-loop.md,other,skill-databases,plugin,20,78
8916,plugins/saas-packs/skill-databases/castai/castai-performance-tuning.md,other,skill-databases,plugin,20,76
8917,plugins/saas-packs/skill-databases/castai/castai-primary-workflow.md,other,skill-databases,plugin,20,76
8918,plugins/saas-packs/skill-databases/castai/castai-prod-checklist.md,other,skill-databases,plugin,20,78
8919,plugins/saas-packs/skill-databases/castai/castai-rate-limits.md,other,skill-databases,plugin,20,80
8920,plugins/saas-packs/skill-databases/castai/castai-reference-architecture.md,other,skill-databases,plugin,20,76
8921,plugins/saas-packs/skill-databases/castai/castai-sdk-patterns.md,other,skill-databases,plugin,20,78
8922,plugins/saas-packs/skill-databases/castai/castai-security-basics.md,SECURITY,skill-databases,plugin,20,78
8923,plugins/saas-packs/skill-databases/castai/castai-upgrade-migration.md,other,skill-databases,plugin,20,80
8924,plugins/saas-packs/skill-databases/castai/castai-webhooks-events.md,other,skill-databases,plugin,20,76
8925,plugins/saas-packs/skill-databases/clari/clari-ci-integration.md,other,skill-databases,plugin,20,71
8926,plugins/saas-packs/skill-databases/clari/clari-common-errors.md,other,skill-databases,plugin,20,75
8927,plugins/saas-packs/skill-databases/clari/clari-core-feature.md,other,skill-databases,plugin,20,73
8928,plugins/saas-packs/skill-databases/clari/clari-cost-tuning.md,other,skill-databases,plugin,20,73
8929,plugins/saas-packs/skill-databases/clari/clari-debug-bundle.md,other,skill-databases,plugin,20,75
8930,plugins/saas-packs/skill-databases/clari/clari-deploy-pipeline.md,automation-doc,skill-databases,plugin,20,73
8931,plugins/saas-packs/skill-databases/clari/clari-hello-world.md,other,skill-databases,plugin,20,75
8932,plugins/saas-packs/skill-databases/clari/clari-install-auth.md,other,skill-databases,plugin,20,75
8933,plugins/saas-packs/skill-databases/clari/clari-local-dev-loop.md,other,skill-databases,plugin,20,73
8934,plugins/saas-packs/skill-databases/clari/clari-performance-tuning.md,other,skill-databases,plugin,20,71
8935,plugins/saas-packs/skill-databases/clari/clari-primary-workflow.md,other,skill-databases,plugin,20,71
8936,plugins/saas-packs/skill-databases/clari/clari-prod-checklist.md,other,skill-databases,plugin,20,73
8937,plugins/saas-packs/skill-databases/clari/clari-rate-limits.md,other,skill-databases,plugin,20,75
8938,plugins/saas-packs/skill-databases/clari/clari-reference-architecture.md,other,skill-databases,plugin,20,71
8939,plugins/saas-packs/skill-databases/clari/clari-sdk-patterns.md,other,skill-databases,plugin,20,73
8940,plugins/saas-packs/skill-databases/clari/clari-security-basics.md,SECURITY,skill-databases,plugin,20,73
8941,plugins/saas-packs/skill-databases/clari/clari-upgrade-migration.md,other,skill-databases,plugin,20,75
8942,plugins/saas-packs/skill-databases/clari/clari-webhooks-events.md,other,skill-databases,plugin,20,71
8943,plugins/saas-packs/skill-databases/clay/clay-advanced-troubleshooting.md,other,skill-databases,plugin,20,105
8944,plugins/saas-packs/skill-databases/clay/clay-ai-enrichment-advanced.md,other,skill-databases,plugin,20,116
8945,plugins/saas-packs/skill-databases/clay/clay-ci-integration.md,other,skill-databases,plugin,20,110
8946,plugins/saas-packs/skill-databases/clay/clay-common-errors.md,other,skill-databases,plugin,20,114
8947,plugins/saas-packs/skill-databases/clay/clay-cost-tuning.md,other,skill-databases,plugin,20,108
8948,plugins/saas-packs/skill-databases/clay/clay-crm-sync-core.md,other,skill-databases,plugin,20,117
8949,plugins/saas-packs/skill-databases/clay/clay-data-handling.md,other,skill-databases,plugin,20,109
8950,plugins/saas-packs/skill-databases/clay/clay-debug-bundle.md,other,skill-databases,plugin,20,111
8951,plugins/saas-packs/skill-databases/clay/clay-deploy-integration.md,other,skill-databases,plugin,20,111
8952,plugins/saas-packs/skill-databases/clay/clay-enrichment-patterns.md,other,skill-databases,plugin,20,118
8953,plugins/saas-packs/skill-databases/clay/clay-enterprise-rbac.md,other,skill-databases,plugin,20,109
8954,plugins/saas-packs/skill-databases/clay/clay-hello-world.md,other,skill-databases,plugin,20,127
8955,plugins/saas-packs/skill-databases/clay/clay-incident-runbook.md,other,skill-databases,plugin,20,104
8956,plugins/saas-packs/skill-databases/clay/clay-install-auth.md,other,skill-databases,plugin,20,132
8957,plugins/saas-packs/skill-databases/clay/clay-known-pitfalls.md,other,skill-databases,plugin,20,109
8958,plugins/saas-packs/skill-databases/clay/clay-load-scale.md,other,skill-databases,plugin,20,107
8959,plugins/saas-packs/skill-databases/clay/clay-local-dev-loop.md,other,skill-databases,plugin,20,118
8960,plugins/saas-packs/skill-databases/clay/clay-migration-deep-dive.md,other,skill-databases,plugin,20,114
8961,plugins/saas-packs/skill-databases/clay/clay-multi-env-setup.md,other,skill-databases,plugin,20,98
8962,plugins/saas-packs/skill-databases/clay/clay-observability.md,other,skill-databases,plugin,20,108
8963,plugins/saas-packs/skill-databases/clay/clay-performance-tuning.md,other,skill-databases,plugin,20,103
8964,plugins/saas-packs/skill-databases/clay/clay-prod-checklist.md,other,skill-databases,plugin,20,102
8965,plugins/saas-packs/skill-databases/clay/clay-rate-limits.md,other,skill-databases,plugin,20,111
8966,plugins/saas-packs/skill-databases/clay/clay-reference-architecture.md,other,skill-databases,plugin,20,105
8967,plugins/saas-packs/skill-databases/clay/clay-reliability-patterns.md,other,skill-databases,plugin,20,104
8968,plugins/saas-packs/skill-databases/clay/clay-security-basics.md,SECURITY,skill-databases,plugin,20,113
8969,plugins/saas-packs/skill-databases/clay/clay-table-from-requirements.md,other,skill-databases,plugin,20,130
8970,plugins/saas-packs/skill-databases/clay/clay-upgrade-migration.md,other,skill-databases,plugin,20,116
8971,plugins/saas-packs/skill-databases/clay/clay-waterfall-enrichment.md,other,skill-databases,plugin,20,109
8972,plugins/saas-packs/skill-databases/clay/clay-webhooks-events.md,other,skill-databases,plugin,20,106
8973,plugins/saas-packs/skill-databases/clerk/clerk-advanced-troubleshooting.md,other,skill-databases,plugin,20,71
8974,plugins/saas-packs/skill-databases/clerk/clerk-ci-integration.md,other,skill-databases,plugin,20,71
8975,plugins/saas-packs/skill-databases/clerk/clerk-common-errors.md,other,skill-databases,plugin,20,75
8976,plugins/saas-packs/skill-databases/clerk/clerk-core-feature.md,other,skill-databases,plugin,20,73
8977,plugins/saas-packs/skill-databases/clerk/clerk-cost-tuning.md,other,skill-databases,plugin,20,73
8978,plugins/saas-packs/skill-databases/clerk/clerk-debug-bundle.md,other,skill-databases,plugin,20,75
8979,plugins/saas-packs/skill-databases/clerk/clerk-deploy-pipeline.md,automation-doc,skill-databases,plugin,20,73
8980,plugins/saas-packs/skill-databases/clerk/clerk-hello-world.md,other,skill-databases,plugin,20,75
8981,plugins/saas-packs/skill-databases/clerk/clerk-install-auth.md,other,skill-databases,plugin,20,75
8982,plugins/saas-packs/skill-databases/clerk/clerk-known-pitfalls.md,other,skill-databases,plugin,20,73
8983,plugins/saas-packs/skill-databases/clerk/clerk-load-scale.md,other,skill-databases,plugin,20,75
8984,plugins/saas-packs/skill-databases/clerk/clerk-local-dev-loop.md,other,skill-databases,plugin,20,73
8985,plugins/saas-packs/skill-databases/clerk/clerk-multi-env-setup.md,other,skill-databases,plugin,20,71
8986,plugins/saas-packs/skill-databases/clerk/clerk-observability.md,other,skill-databases,plugin,20,75
8987,plugins/saas-packs/skill-databases/clerk/clerk-performance-tuning.md,other,skill-databases,plugin,20,71
8988,plugins/saas-packs/skill-databases/clerk/clerk-primary-workflow.md,other,skill-databases,plugin,20,71
8989,plugins/saas-packs/skill-databases/clerk/clerk-prod-checklist.md,other,skill-databases,plugin,20,73
8990,plugins/saas-packs/skill-databases/clerk/clerk-rate-limits.md,other,skill-databases,plugin,20,75
8991,plugins/saas-packs/skill-databases/clerk/clerk-reference-architecture.md,other,skill-databases,plugin,20,71
8992,plugins/saas-packs/skill-databases/clerk/clerk-reliability-patterns.md,other,skill-databases,plugin,20,71
8993,plugins/saas-packs/skill-databases/clerk/clerk-sdk-patterns.md,other,skill-databases,plugin,20,73
8994,plugins/saas-packs/skill-databases/clerk/clerk-security-basics.md,SECURITY,skill-databases,plugin,20,73
8995,plugins/saas-packs/skill-databases/clerk/clerk-upgrade-migration.md,other,skill-databases,plugin,20,75
8996,plugins/saas-packs/skill-databases/clerk/clerk-webhooks-events.md,other,skill-databases,plugin,20,71
8997,plugins/saas-packs/skill-databases/clickhouse/clickhouse-advanced-troubleshooting.md,other,skill-databases,plugin,20,71
8998,plugins/saas-packs/skill-databases/clickhouse/clickhouse-ci-integration.md,other,skill-databases,plugin,20,71
8999,plugins/saas-packs/skill-databases/clickhouse/clickhouse-common-errors.md,other,skill-databases,plugin,20,75
9000,plugins/saas-packs/skill-databases/clickhouse/clickhouse-core-feature.md,other,skill-databases,plugin,20,73
9001,plugins/saas-packs/skill-databases/clickhouse/clickhouse-cost-tuning.md,other,skill-databases,plugin,20,73
9002,plugins/saas-packs/skill-databases/clickhouse/clickhouse-debug-bundle.md,other,skill-databases,plugin,20,75
9003,plugins/saas-packs/skill-databases/clickhouse/clickhouse-deploy-pipeline.md,automation-doc,skill-databases,plugin,20,73
9004,plugins/saas-packs/skill-databases/clickhouse/clickhouse-hello-world.md,other,skill-databases,plugin,20,75
9005,plugins/saas-packs/skill-databases/clickhouse/clickhouse-install-auth.md,other,skill-databases,plugin,20,75
9006,plugins/saas-packs/skill-databases/clickhouse/clickhouse-known-pitfalls.md,other,skill-databases,plugin,20,73
9007,plugins/saas-packs/skill-databases/clickhouse/clickhouse-load-scale.md,other,skill-databases,plugin,20,75
9008,plugins/saas-packs/skill-databases/clickhouse/clickhouse-local-dev-loop.md,other,skill-databases,plugin,20,73
9009,plugins/saas-packs/skill-databases/clickhouse/clickhouse-multi-env-setup.md,other,skill-databases,plugin,20,71
9010,plugins/saas-packs/skill-databases/clickhouse/clickhouse-observability.md,other,skill-databases,plugin,20,75
9011,plugins/saas-packs/skill-databases/clickhouse/clickhouse-performance-tuning.md,other,skill-databases,plugin,20,71
9012,plugins/saas-packs/skill-databases/clickhouse/clickhouse-primary-workflow.md,other,skill-databases,plugin,20,71
9013,plugins/saas-packs/skill-databases/clickhouse/clickhouse-prod-checklist.md,other,skill-databases,plugin,20,73
