id,name,path,pack_name,plugin_name,structure_shape,file_count,has_references,has_scripts,has_assets
1309,vastai-webhooks-events,plugins/saas-packs/vastai-pack/skills/vastai-webhooks-events,saas-packs,vastai-pack,SKILL.md,1,0,0,0
1310,vercel-advanced-troubleshooting,plugins/saas-packs/vercel-pack/skills/vercel-advanced-troubleshooting,saas-packs,vercel-pack,SKILL.md + references/,6,1,0,0
1311,vercel-architecture-variants,plugins/saas-packs/vercel-pack/skills/vercel-architecture-variants,saas-packs,vercel-pack,SKILL.md + references/,6,1,0,0
1312,vercel-ci-integration,plugins/saas-packs/vercel-pack/skills/vercel-ci-integration,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1313,vercel-common-errors,plugins/saas-packs/vercel-pack/skills/vercel-common-errors,saas-packs,vercel-pack,SKILL.md + references/,3,1,0,0
1314,vercel-cost-tuning,plugins/saas-packs/vercel-pack/skills/vercel-cost-tuning,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1315,vercel-data-handling,plugins/saas-packs/vercel-pack/skills/vercel-data-handling,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1316,vercel-debug-bundle,plugins/saas-packs/vercel-pack/skills/vercel-debug-bundle,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1317,vercel-deploy-integration,plugins/saas-packs/vercel-pack/skills/vercel-deploy-integration,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1318,vercel-deploy-preview,plugins/saas-packs/vercel-pack/skills/vercel-deploy-preview,saas-packs,vercel-pack,SKILL.md,1,0,0,0
1319,vercel-edge-functions,plugins/saas-packs/vercel-pack/skills/vercel-edge-functions,saas-packs,vercel-pack,SKILL.md,1,0,0,0
1320,vercel-enterprise-rbac,plugins/saas-packs/vercel-pack/skills/vercel-enterprise-rbac,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1321,vercel-hello-world,plugins/saas-packs/vercel-pack/skills/vercel-hello-world,saas-packs,vercel-pack,SKILL.md,1,0,0,0
1322,vercel-incident-runbook,plugins/saas-packs/vercel-pack/skills/vercel-incident-runbook,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1323,vercel-install-auth,plugins/saas-packs/vercel-pack/skills/vercel-install-auth,saas-packs,vercel-pack,SKILL.md,1,0,0,0
1324,vercel-known-pitfalls,plugins/saas-packs/vercel-pack/skills/vercel-known-pitfalls,saas-packs,vercel-pack,SKILL.md + references/,3,1,0,0
1325,vercel-load-scale,plugins/saas-packs/vercel-pack/skills/vercel-load-scale,saas-packs,vercel-pack,SKILL.md + references/,6,1,0,0
1326,vercel-local-dev-loop,plugins/saas-packs/vercel-pack/skills/vercel-local-dev-loop,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1327,vercel-migration-deep-dive,plugins/saas-packs/vercel-pack/skills/vercel-migration-deep-dive,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1328,vercel-multi-env-setup,plugins/saas-packs/vercel-pack/skills/vercel-multi-env-setup,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1329,vercel-observability,plugins/saas-packs/vercel-pack/skills/vercel-observability,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1330,vercel-performance-tuning,plugins/saas-packs/vercel-pack/skills/vercel-performance-tuning,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1331,vercel-policy-guardrails,plugins/saas-packs/vercel-pack/skills/vercel-policy-guardrails,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1332,vercel-prod-checklist,plugins/saas-packs/vercel-pack/skills/vercel-prod-checklist,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1333,vercel-rate-limits,plugins/saas-packs/vercel-pack/skills/vercel-rate-limits,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1334,vercel-reference-architecture,plugins/saas-packs/vercel-pack/skills/vercel-reference-architecture,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1335,vercel-reliability-patterns,plugins/saas-packs/vercel-pack/skills/vercel-reliability-patterns,saas-packs,vercel-pack,SKILL.md + references/,6,1,0,0
1336,vercel-sdk-patterns,plugins/saas-packs/vercel-pack/skills/vercel-sdk-patterns,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1337,vercel-security-basics,plugins/saas-packs/vercel-pack/skills/vercel-security-basics,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1338,vercel-upgrade-migration,plugins/saas-packs/vercel-pack/skills/vercel-upgrade-migration,saas-packs,vercel-pack,SKILL.md + references/,4,1,0,0
1339,vercel-webhooks-events,plugins/saas-packs/vercel-pack/skills/vercel-webhooks-events,saas-packs,vercel-pack,SKILL.md + references/,5,1,0,0
1340,windsurf-advanced-troubleshooting,plugins/saas-packs/windsurf-pack/skills/windsurf-advanced-troubleshooting,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1341,windsurf-architecture-variants,plugins/saas-packs/windsurf-pack/skills/windsurf-architecture-variants,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1342,windsurf-ci-integration,plugins/saas-packs/windsurf-pack/skills/windsurf-ci-integration,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1343,windsurf-common-errors,plugins/saas-packs/windsurf-pack/skills/windsurf-common-errors,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1344,windsurf-core-workflow-a,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-a,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1345,windsurf-core-workflow-b,plugins/saas-packs/windsurf-pack/skills/windsurf-core-workflow-b,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1346,windsurf-cost-tuning,plugins/saas-packs/windsurf-pack/skills/windsurf-cost-tuning,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1347,windsurf-data-handling,plugins/saas-packs/windsurf-pack/skills/windsurf-data-handling,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1348,windsurf-debug-bundle,plugins/saas-packs/windsurf-pack/skills/windsurf-debug-bundle,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1349,windsurf-deploy-integration,plugins/saas-packs/windsurf-pack/skills/windsurf-deploy-integration,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1350,windsurf-enterprise-rbac,plugins/saas-packs/windsurf-pack/skills/windsurf-enterprise-rbac,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1351,windsurf-hello-world,plugins/saas-packs/windsurf-pack/skills/windsurf-hello-world,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1352,windsurf-incident-runbook,plugins/saas-packs/windsurf-pack/skills/windsurf-incident-runbook,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1353,windsurf-install-auth,plugins/saas-packs/windsurf-pack/skills/windsurf-install-auth,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1354,windsurf-known-pitfalls,plugins/saas-packs/windsurf-pack/skills/windsurf-known-pitfalls,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1355,windsurf-load-scale,plugins/saas-packs/windsurf-pack/skills/windsurf-load-scale,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1356,windsurf-local-dev-loop,plugins/saas-packs/windsurf-pack/skills/windsurf-local-dev-loop,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1357,windsurf-migration-deep-dive,plugins/saas-packs/windsurf-pack/skills/windsurf-migration-deep-dive,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1358,windsurf-multi-env-setup,plugins/saas-packs/windsurf-pack/skills/windsurf-multi-env-setup,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1359,windsurf-observability,plugins/saas-packs/windsurf-pack/skills/windsurf-observability,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1360,windsurf-performance-tuning,plugins/saas-packs/windsurf-pack/skills/windsurf-performance-tuning,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1361,windsurf-policy-guardrails,plugins/saas-packs/windsurf-pack/skills/windsurf-policy-guardrails,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1362,windsurf-prod-checklist,plugins/saas-packs/windsurf-pack/skills/windsurf-prod-checklist,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1363,windsurf-rate-limits,plugins/saas-packs/windsurf-pack/skills/windsurf-rate-limits,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1364,windsurf-reference-architecture,plugins/saas-packs/windsurf-pack/skills/windsurf-reference-architecture,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1365,windsurf-reliability-patterns,plugins/saas-packs/windsurf-pack/skills/windsurf-reliability-patterns,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1366,windsurf-sdk-patterns,plugins/saas-packs/windsurf-pack/skills/windsurf-sdk-patterns,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1367,windsurf-security-basics,plugins/saas-packs/windsurf-pack/skills/windsurf-security-basics,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1368,windsurf-upgrade-migration,plugins/saas-packs/windsurf-pack/skills/windsurf-upgrade-migration,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1369,windsurf-webhooks-events,plugins/saas-packs/windsurf-pack/skills/windsurf-webhooks-events,saas-packs,windsurf-pack,SKILL.md,1,0,0,0
1370,auditing-access-control,plugins/security/access-control-auditor/skills/auditing-access-control,security,access-control-auditor,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1371,validating-authentication-implementations,plugins/security/authentication-validator/skills/validating-authentication-implementations,security,authentication-validator,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1372,generating-compliance-reports,plugins/security/compliance-report-generator/skills/generating-compliance-reports,security,compliance-report-generator,SKILL.md + assets/ + references/ + scripts/ + SKILL.md.tmp,6,1,1,1
1373,validating-cors-policies,plugins/security/cors-policy-validator/skills/validating-cors-policies,security,cors-policy-validator,SKILL.md + assets/ + references/ + scripts/,6,1,1,1
1374,validating-csrf-protection,plugins/security/csrf-protection-validator/skills/validating-csrf-protection,security,csrf-protection-validator,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1375,scanning-for-data-privacy-issues,plugins/security/data-privacy-scanner/skills/scanning-for-data-privacy-issues,security,data-privacy-scanner,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1376,analyzing-dependencies,plugins/security/dependency-checker/skills/analyzing-dependencies,security,dependency-checker,SKILL.md + assets/ + references/ + scripts/,10,1,1,1
1377,encrypting-and-decrypting-data,plugins/security/encryption-tool/skills/encrypting-and-decrypting-data,security,encryption-tool,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1378,scanning-for-gdpr-compliance,plugins/security/gdpr-compliance-scanner/skills/scanning-for-gdpr-compliance,security,gdpr-compliance-scanner,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1379,checking-hipaa-compliance,plugins/security/hipaa-compliance-checker/skills/checking-hipaa-compliance,security,hipaa-compliance-checker,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1380,scanning-input-validation-practices,plugins/security/input-validation-scanner/skills/scanning-input-validation-practices,security,input-validation-scanner,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1381,checking-owasp-compliance,plugins/security/owasp-compliance-checker/skills/checking-owasp-compliance,security,owasp-compliance-checker,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1382,validating-pci-dss-compliance,plugins/security/pci-dss-validator/skills/validating-pci-dss-compliance,security,pci-dss-validator,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1383,performing-penetration-testing,plugins/security/penetration-tester/skills/performing-penetration-testing,security,penetration-tester,SKILL.md + references/ + scripts/,10,1,1,0
1384,scanning-for-secrets,plugins/security/secret-scanner/skills/scanning-for-secrets,security,secret-scanner,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1385,generating-security-audit-reports,plugins/security/security-audit-reporter/skills/generating-security-audit-reports,security,security-audit-reporter,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1386,analyzing-security-headers,plugins/security/security-headers-analyzer/skills/analyzing-security-headers,security,security-headers-analyzer,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1387,responding-to-security-incidents,plugins/security/security-incident-responder/skills/responding-to-security-incidents,security,security-incident-responder,SKILL.md + assets/ + references/ + scripts/,8,1,1,1
1388,finding-security-misconfigurations,plugins/security/security-misconfiguration-finder/skills/finding-security-misconfigurations,security,security-misconfiguration-finder,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1389,checking-session-security,plugins/security/session-security-checker/skills/checking-session-security,security,session-security-checker,SKILL.md + assets/ + references/ + scripts/,8,1,1,1
1390,assisting-with-soc2-audit-preparation,plugins/security/soc2-audit-helper/skills/assisting-with-soc2-audit-preparation,security,soc2-audit-helper,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1391,detecting-sql-injection-vulnerabilities,plugins/security/sql-injection-detector/skills/detecting-sql-injection-vulnerabilities,security,sql-injection-detector,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1392,managing-ssltls-certificates,plugins/security/ssl-certificate-manager/skills/managing-ssltls-certificates,security,ssl-certificate-manager,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1393,scanning-for-vulnerabilities,plugins/security/vulnerability-scanner/skills/scanning-for-vulnerabilities,security,vulnerability-scanner,SKILL.md + assets/ + references/ + scripts/,5,1,1,1
1394,scanning-for-xss-vulnerabilities,plugins/security/xss-vulnerability-scanner/skills/scanning-for-xss-vulnerabilities,security,xss-vulnerability-scanner,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1395,calendar-to-workflow,plugins/skill-enhancers/calendar-to-workflow/skills/calendar-to-workflow,skill-enhancers,calendar-to-workflow,SKILL.md,1,0,0,0
1396,file-to-code,plugins/skill-enhancers/file-to-code/skills/file-to-code,skill-enhancers,file-to-code,SKILL.md,1,0,0,0
1397,research-to-deploy,plugins/skill-enhancers/research-to-deploy/skills/research-to-deploy,skill-enhancers,research-to-deploy,SKILL.md,1,0,0,0
1398,search-to-slack,plugins/skill-enhancers/search-to-slack/skills/search-to-slack,skill-enhancers,search-to-slack,SKILL.md,1,0,0,0
1399,skill-creator,plugins/skill-enhancers/skill-creator/skills/skill-creator,skill-enhancers,skill-creator,SKILL.md + agents/ + assets/ + eval-viewer/ + references/ + scripts/ + templates/,29,1,1,1
1400,validate-plugin,plugins/skill-enhancers/validate-plugin/skills/validate-plugin,skill-enhancers,validate-plugin,SKILL.md + references/,2,1,0,0
1401,creating-github-issues-from-web-research,plugins/skill-enhancers/web-to-github-issue/skills/creating-github-issues-from-web-research,skill-enhancers,web-to-github-issue,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1402,scanning-accessibility,plugins/testing/accessibility-test-scanner/skills/scanning-accessibility,testing,accessibility-test-scanner,SKILL.md + assets/ + references/ + scripts/,6,1,1,1
1403,fuzzing-apis,plugins/testing/api-fuzzer/skills/fuzzing-apis,testing,api-fuzzer,SKILL.md + assets/ + references/ + scripts/,6,1,1,1
1404,automating-api-testing,plugins/testing/api-test-automation/skills/automating-api-testing,testing,api-test-automation,SKILL.md + assets/ + references/ + scripts/,8,1,1,1
1405,testing-browser-compatibility,plugins/testing/browser-compatibility-tester/skills/testing-browser-compatibility,testing,browser-compatibility-tester,SKILL.md + references/,4,1,0,0
1406,running-chaos-tests,plugins/testing/chaos-engineering-toolkit/skills/running-chaos-tests,testing,chaos-engineering-toolkit,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1407,validating-api-contracts,plugins/testing/contract-test-validator/skills/validating-api-contracts,testing,contract-test-validator,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1408,managing-database-tests,plugins/testing/database-test-manager/skills/managing-database-tests,testing,database-test-manager,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
1409,running-e2e-tests,plugins/testing/e2e-test-framework/skills/running-e2e-tests,testing,e2e-test-framework,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1410,running-integration-tests,plugins/testing/integration-test-runner/skills/running-integration-tests,testing,integration-test-runner,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1411,testing-load-balancers,plugins/testing/load-balancer-tester/skills/testing-load-balancers,testing,load-balancer-tester,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1412,testing-mobile-apps,plugins/testing/mobile-app-tester/skills/testing-mobile-apps,testing,mobile-app-tester,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1413,running-mutation-tests,plugins/testing/mutation-test-runner/skills/running-mutation-tests,testing,mutation-test-runner,SKILL.md + assets/ + references/ + scripts/,8,1,1,1
1414,running-performance-tests,plugins/testing/performance-test-suite/skills/running-performance-tests,testing,performance-test-suite,SKILL.md + assets/ + references/ + scripts/,10,1,1,1
1415,tracking-regression-tests,plugins/testing/regression-test-tracker/skills/tracking-regression-tests,testing,regression-test-tracker,SKILL.md + assets/ + references/ + scripts/,10,1,1,1
1416,performing-security-testing,plugins/testing/security-test-scanner/skills/performing-security-testing,testing,security-test-scanner,SKILL.md + assets/ + references/ + scripts/,7,1,1,1
1417,running-smoke-tests,plugins/testing/smoke-test-runner/skills/running-smoke-tests,testing,smoke-test-runner,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1418,managing-snapshot-tests,plugins/testing/snapshot-test-manager/skills/managing-snapshot-tests,testing,snapshot-test-manager,SKILL.md + assets/ + references/ + scripts/,4,1,1,1
1419,analyzing-test-coverage,plugins/testing/test-coverage-analyzer/skills/analyzing-test-coverage,testing,test-coverage-analyzer,SKILL.md + assets/ + references/ + scripts/,9,1,1,1
